time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,3.8103894303657984,-1.6974652374433208,11.943537802347223,6.218107436762089,5.85922949725081,0.0,4.474187970181465,-1.4714482966104365,4.929664351663603,0.025567868948773227,-0.31827557085866043,0.0,436.5278082169632,435.3950920924953,436.85052299725606,437.10398083294086
3.5400000000000027,4.087786927988974,-1.7871038066918912,12.241657896783805,6.219922420379923,5.840514965748371,0.0,4.773618432251313,-1.5162310695413643,5.005680861172385,0.03826793978851022,-0.30153958872581377,0.0,485.5336647722001,486.6973189431377,486.7827562125576,487.7325895905234
3.6000000000000028,4.380427131663809,-1.8789812952405804,12.537762320893986,6.222138610724592,5.822536648149551,0.0,4.98214713910896,-1.5461945629437526,4.86395999104621,0.03413173026591221,-0.2960932801086908,0.0,415.97279137600214,416.3514770071142,415.8850926074332,415.52328111239484
3.660000000000003,4.688885709691307,-1.9729997817646472,12.831426176110218,6.2248181082077245,5.805722243408354,0.0,5.300717281223808,-1.5874282380259452,4.92286230833347,0.06009088693798232,-0.25965651155199704,0.0,486.2446722637319,488.89347188538864,485.7844577632205,487.72842760965983
3.720000000000003,5.015333751908399,-2.0692750524105343,13.125759788583284,6.228192244561406,5.790011009784946,0.0,5.581650514744143,-1.6214142568193615,4.8869719288516045,0.047128269372278785,-0.26664522863206236,0.0,460.2284611388017,459.6082112944279,459.9639507365036,458.9379778166944
3.780000000000003,5.358355950682166,-2.1674826585674913,13.416873072116449,6.231388010380073,5.773579102301298,0.0,5.853199126965121,-1.6519049532957486,4.815664506082071,0.06333806321179014,-0.2949246297915847,0.0,451.593378829285,449.22962678779675,449.5782180367537,450.8918185443414
3.840000000000003,5.717976374214557,-2.2674737785457864,13.703722059669737,6.235163516661405,5.7556280604326915,0.0,6.134986401778956,-1.6808035774085002,4.7446514619745725,0.06208652432894604,-0.30943165854804605,0.0,454.4890956637803,453.23498079403106,452.8286414102184,452.7307112931055
3.900000000000003,6.094106272240428,-2.369087355748984,13.98507318125378,6.238839903898123,5.7373026705020305,0.0,6.403530270852724,-1.7060294816243466,4.632594053332468,0.05959535056297057,-0.29843351011274155,0.0,441.981407663901,442.791455296101,441.0276629673231,440.82450690027144
3.960000000000003,6.489747760500683,-2.472388673110131,14.264753727116426,6.242416697469009,5.719853702715877,0.0,6.785010987764191,-1.7369246442751543,4.687562243146123,0.05964893875594413,-0.27881989801199913,0.0,502.49276401941455,503.83734881363716,502.4204786717106,502.4264140939833
4.020000000000002,6.906465760809393,-2.5773397259314565,14.544244697888985,6.246156181328516,5.7033428428444815,0.0,7.106070190168243,-1.7611195400573496,4.627170462697044,0.06719898720685419,-0.26876204142421445,0.0,468.0692431511375,468.7791293309283,469.03253711603895,469.6212628780667
4.080000000000001,7.343358179756286,-2.6837206834595086,14.821030774739574,6.2497784226632085,5.687755589706084,0.0,7.457270138410166,-1.7845490859939304,4.597102123000309,0.041002788006287566,-0.24613774565977825,0.0,482.37527387992645,484.0186200935046,484.78106116630744,482.81020770838813
4.14,7.797421195475594,-2.7912532287308007,15.089847248995715,6.251840952579627,5.673060114677742,0.0,7.678769327172386,-1.7997622577597738,4.363229628729243,0.015853651761359493,-0.24260707813385624,0.0,410.15602454768015,410.40408754752445,411.7948466223171,409.5638476918002
4.199999999999998,8.266897799558029,-2.8997711295384327,15.347435808801725,6.252737445171604,5.658503624549665,0.0,7.970722400309484,-1.8174239587936223,4.2219837227778765,0.01305198847330346,-0.24261034565967032,0.0,448.85085497636044,448.7923734291527,448.0010233654725,447.77297936528504
4.259999999999997,8.756634376778658,-3.009445922263068,15.600043898945241,6.254081428173382,5.644349985864606,0.0,8.353646583107073,-1.8382635572372377,4.1961497800524095,0.036508697528469455,-0.22505349440603803,0.0,492.59191524477234,493.839125322822,493.446148616135,495.17521492549946
4.319999999999996,9.265934409654484,-3.1202068437609336,15.846173782115741,6.256326223096455,5.63116106169136,0.0,8.623228629257163,-1.8536369014573366,4.0074925128482795,0.03916320435821795,-0.2110021197253756,0.0,437.8132696148145,438.93247926791923,436.34618408298377,436.5684964840026
4.379999999999995,9.795888383218204,-3.2320165950237474,16.0866394109321,6.258551283725357,5.618283628032728,0.0,9.04128406644832,-1.8731139738219074,4.0056571764570155,0.03256479147578053,-0.22306556685162604,0.0,508.4569235324012,507.55232387658924,510.9668765972073,510.4965580390998
4.439999999999993,10.345841986762428,-3.3447964438009947,16.320222964452938,6.260355231698075,5.604917865471709,0.0,9.290716760652444,-1.8861202977446907,3.779995735278015,0.02453089094738029,-0.2221648931502569,0.0,430.39333019944684,430.41862786488014,429.48101257891346,428.79910886385414
4.499999999999992,10.909220434454527,-3.458295286834567,16.538220728165985,6.2613519403975975,5.591097171280733,0.0,9.489001885979004,-1.8971352693138333,3.4867039959351755,-0.008097194926157155,-0.25646131255597343,0.0,403.38075286983127,400.2092179785429,402.840780728918,399.87817138786477
4.559999999999991,11.485032238911348,-3.5724643288573326,16.739164561912425,6.2608185622761,5.575475169578006,0.0,9.705082528353973,-1.9085285572082693,3.2111516565040765,-0.010523591187530516,-0.26959538117811854,0.0,411.1786891527509,409.93820238663125,408.80811475533005,408.5918733121169
4.6199999999999894,12.077679289650831,-3.6874224720969875,16.927928014663774,6.2600597200168195,5.559208364410836,0.0,10.04950910271404,-1.9234271457628438,3.0791625738286434,-0.017274661122829937,-0.27432888060754274,0.0,471.969356604618,471.53411976728967,471.2338404963594,470.7116271939478
4.679999999999988,12.691326344665688,-3.803290329628763,17.108858812763838,6.258778768195562,5.543124947280685,0.0,10.404934954870274,-1.9388780313629894,2.949923423445828,-0.03108727460301181,-0.2578118759204631,0.0,476.86818135656785,478.0612914437339,477.69226295418974,476.63743143576863
4.739999999999987,13.327526371598061,-3.920133499242623,17.28309698428568,6.256566080654263,5.527561299534195,0.0,10.800903762727986,-1.955992173818601,2.8556686278272903,-0.05215533176969116,-0.26275495295091633,0.0,495.63882147851257,495.21511132755813,497.68355128721976,496.1380091769396
4.799999999999986,13.986371826243104,-4.0380018996557006,17.450213050612447,6.253571955975371,5.511338941293321,0.0,11.15990423922406,-1.973110202738584,2.7128561034108896,-0.04574002371325216,-0.2933720280085694,0.0,484.1686398519938,481.7897112613282,483.0535473265389,483.53591829886267
4.859999999999984,14.663406729458167,-4.156827642976799,17.605068557262022,6.250594554689911,5.493882100752478,0.0,11.407857674538093,-1.9878678315219127,2.448070041690782,-0.058810585178991494,-0.2865026839243463,0.0,436.8308652184613,437.31599418425157,436.5707557763286,435.4766473870137
4.919999999999983,15.35672342465282,-4.276612041410811,17.745255286162074,6.24721758159788,5.476856988998655,0.0,11.702251817647948,-2.0050960529626334,2.223398579880147,-0.05165599966179705,-0.2787621147921564,0.0,456.7326604402508,457.270618153896,457.6406029481277,458.20791864373825
4.979999999999982,16.067105746754038,-4.397441347304495,17.871201276076462,6.244121405733061,5.460465295253158,0.0,11.976738814615349,-2.0226757447990362,1.9736442682389783,-0.0514970435599947,-0.2639195642931654,0.0,449.800323452837,450.9266736725142,450.2811162725937,450.29231153623425
5.0399999999999805,16.792910855966998,-4.519316405194767,17.98105463915742,6.240624079352752,5.444976980031917,0.0,12.216476604260459,-2.0399601823969937,1.6874190318427311,-0.07749847847387914,-0.24856423061882768,0.0,435.9893025646707,437.2023807902276,437.73672858303576,435.5638515554726
